School Name,Pincode,SchoolID,Class,Class ID,Stream,Stream ID,Admission Fee,Tenure Admission Fee,Tuition Fees (M),Tenure Tuition Fees (M),Tuition Fees (Q),Tenure Tuition Fees (Q),Development Fees,Tenure Development Fees,Other Fees,Tenure Other Fees,Miscellaneous Charges,Tenure Miscellaneous Charges,Total,Monthly
Shiv Modern Sr. Sec. School,110063,302,1,1,,,200,Onetime,1135,Monthly,,,2030,Annually,505,Annually,,,16355,1346
Shiv Modern Sr. Sec. School,110063,302,2,2,,,200,Onetime,1135,Monthly,,,2030,Annually,505,Annually,,,16355,1346
Shiv Modern Sr. Sec. School,110063,302,3,3,,,200,Onetime,1135,Monthly,,,2030,Annually,505,Annually,,,16355,1346
Shiv Modern Sr. Sec. School,110063,302,4,4,,,200,Onetime,1135,Monthly,,,2030,Annually,505,Annually,,,16355,1346
Shiv Modern Sr. Sec. School,110063,302,5,5,,,200,Onetime,1135,Monthly,,,2030,Annually,505,Annually,,,16355,1346
Shiv Modern Sr. Sec. School,110063,302,6,6,,,200,Onetime,1390,Monthly,,,2520,Annually,585,Annually,,,19985,1649
Shiv Modern Sr. Sec. School,110063,302,7,7,,,200,Onetime,1390,Monthly,,,2520,Annually,585,Annually,,,19985,1649
Shiv Modern Sr. Sec. School,110063,302,8,8,,,200,Onetime,1390,Monthly,,,2520,Annually,585,Annually,,,19985,1649
Shiv Modern Sr. Sec. School,110063,302,9,9,,,200,Onetime,1895,Monthly,,,3420,Annually,665,Annually,,,27025,2235
Shiv Modern Sr. Sec. School,110063,302,10,10,,,200,Onetime,1895,Monthly,,,3420,Annually,665,Annually,,,27025,2235
Shiv Modern Sr. Sec. School,110063,302,11,14,,,200,Onetime,2235,Monthly,,,3900,Annually,705,Annually,,,31625,2619
Shiv Modern Sr. Sec. School,110063,302,12,15,,,200,Onetime,2235,Monthly,,,3900,Annually,705,Annually,,,31625,2619
"Delhi International School, Dwarka",110077,1353,1,1,,,200,Onetime,4488,Monthly,,,4788,Annually,11232,Annually,,,70076,5823
"Delhi International School, Dwarka",110077,1353,2,2,,,200,Onetime,4488,Monthly,,,4788,Annually,11232,Annually,,,70076,5823
"Delhi International School, Dwarka",110077,1353,3,3,,,200,Onetime,4488,Monthly,,,4788,Annually,11232,Annually,,,70076,5823
"Delhi International School, Dwarka",110077,1353,4,4,,,200,Onetime,4488,Monthly,,,4788,Annually,11232,Annually,,,70076,5823
"Delhi International School, Dwarka",110077,1353,5,5,,,200,Onetime,4488,Monthly,,,4788,Annually,11232,Annually,,,70076,5823
"Delhi International School, Dwarka",110077,1353,6,6,,,200,Onetime,4762,Monthly,,,4788,Annually,11232,Annually,,,73364,6097
"Delhi International School, Dwarka",110077,1353,7,7,,,200,Onetime,4762,Monthly,,,4788,Annually,11232,Annually,,,73364,6097
"Delhi International School, Dwarka",110077,1353,8,8,,,200,Onetime,4762,Monthly,,,4788,Annually,11232,Annually,,,73364,6097
"Delhi International School, Dwarka",110077,1353,9,9,,,200,Onetime,5137,Monthly,,,4788,Annually,11232,Annually,,,77864,6472
"Delhi International School, Dwarka",110077,1353,10,10,,,200,Onetime,5137,Monthly,,,4788,Annually,11232,Annually,,,77864,6472
"Delhi International School, Dwarka",110077,1353,11,14,,,200,Onetime,5444,Monthly,,,4788,Annually,12276,Annually,,,82592,6866
"Delhi International School, Dwarka",110077,1353,12,15,,,200,Onetime,5444,Monthly,,,4788,Annually,12276,Annually,,,82592,6866
"Mothers Mount Global School, Vikaspuri",110018,325,Pre Nursery,11,,,25,Onetime,3400,Monthly,,,,,,,,,40825,3400
"Mothers Mount Global School, Vikaspuri",110018,325,Nursery,12,,,25,Onetime,3400,Monthly,,,,,,,,,40825,3400
"Mothers Mount Global School, Vikaspuri",110018,325,LKG,17,,,25,Onetime,3400,Monthly,,,,,,,,,40825,3400
"Mothers Mount Global School, Vikaspuri",110018,325,UKG,16,,,25,Onetime,3400,Monthly,,,,,,,,,40825,3400
"Mothers Mount Global School, Vikaspuri",110018,325,1,1,,,25,Onetime,2100,Monthly,,,,,,,,,25225,2100
"Mothers Mount Global School, Vikaspuri",110018,325,2,2,,,25,Onetime,2100,Monthly,,,,,,,,,25225,2100
"Mothers Mount Global School, Vikaspuri",110018,325,3,3,,,25,Onetime,2100,Monthly,,,,,,,,,25225,2100
"Mothers Mount Global School, Vikaspuri",110018,325,4,4,,,25,Onetime,2300,Monthly,,,,,,,,,27625,2300
"Mothers Mount Global School, Vikaspuri",110018,325,5,5,,,25,Onetime,2300,Monthly,,,,,,,,,27625,2300
"Mothers Mount Global School, Vikaspuri",110018,325,6,6,,,25,Onetime,2400,Monthly,,,,,,,,,28825,2400
"Mothers Mount Global School, Vikaspuri",110018,325,7,7,,,25,Onetime,2400,Monthly,,,,,,,,,28825,2400
"Mothers Mount Global School, Vikaspuri",110018,325,8,8,,,25,Onetime,2400,Monthly,,,,,,,,,28825,2400
"Mothers Mount Global School, Vikaspuri",110018,325,9,9,,,25,Onetime,2600,Monthly,,,,,,,,,31225,2600
"Mothers Mount Global School, Vikaspuri",110018,325,10,10,,,25,Onetime,2600,Monthly,,,,,,,,,31225,2600
Har Govind Sr Sec Public School,110093,1712,1,1,,,200,Onetime,700,Monthly,,,1800,Annually,1000,Annually,,,11400,933
Har Govind Sr Sec Public School,110093,1712,2,2,,,200,Onetime,700,Monthly,,,1800,Annually,1000,Annually,,,11400,933
Har Govind Sr Sec Public School,110093,1712,3,3,,,200,Onetime,700,Monthly,,,1800,Annually,1000,Annually,,,11400,933
Har Govind Sr Sec Public School,110093,1712,4,4,,,200,Onetime,700,Monthly,,,1800,Annually,1000,Annually,,,11400,933
Har Govind Sr Sec Public School,110093,1712,5,5,,,200,Onetime,700,Monthly,,,1800,Annually,1000,Annually,,,11400,933
Har Govind Sr Sec Public School,110093,1712,6,6,,,200,Onetime,1100,Monthly,,,2400,Annually,1500,Annually,,,17300,1425
Har Govind Sr Sec Public School,110093,1712,7,7,,,200,Onetime,1100,Monthly,,,2400,Annually,1500,Annually,,,17300,1425
Har Govind Sr Sec Public School,110093,1712,8,8,,,200,Onetime,1100,Monthly,,,2400,Annually,1500,Annually,,,17300,1425
Har Govind Sr Sec Public School,110093,1712,9,9,,,200,Onetime,1200,Monthly,,,3000,Annually,2000,Annually,,,19600,1617
Har Govind Sr Sec Public School,110093,1712,10,10,,,200,Onetime,1200,Monthly,,,3000,Annually,2000,Annually,,,19600,1617
"St. Thomas' School, Dwarka (An extension of St. Thomas' School, New Delhi)",110071,1354,1,1,,,200,Onetime,5030,Monthly,,,9036,Annually,38440,Annually,500,Onetime,108536,8986
"St. Thomas' School, Dwarka (An extension of St. Thomas' School, New Delhi)",110071,1354,2,2,,,200,Onetime,5030,Monthly,,,9036,Annually,38440,Annually,500,Onetime,108536,8986
"St. Thomas' School, Dwarka (An extension of St. Thomas' School, New Delhi)",110071,1354,3,3,,,200,Onetime,5030,Monthly,,,9036,Annually,38440,Annually,500,Onetime,108536,8986
"St. Thomas' School, Dwarka (An extension of St. Thomas' School, New Delhi)",110071,1354,4,4,,,200,Onetime,5030,Monthly,,,9036,Annually,38440,Annually,500,Onetime,108536,8986
"St. Thomas' School, Dwarka (An extension of St. Thomas' School, New Delhi)",110071,1354,5,5,,,200,Onetime,5030,Monthly,,,9036,Annually,38440,Annually,500,Onetime,108536,8986
"St. Thomas' School, Dwarka (An extension of St. Thomas' School, New Delhi)",110071,1354,6,6,,,200,Onetime,5250,Monthly,,,9036,Annually,38440,Annually,500,Onetime,111176,9206
"St. Thomas' School, Dwarka (An extension of St. Thomas' School, New Delhi)",110071,1354,7,7,,,200,Onetime,5250,Monthly,,,9036,Annually,38440,Annually,500,Onetime,111176,9206
"St. Thomas' School, Dwarka (An extension of St. Thomas' School, New Delhi)",110071,1354,8,8,,,200,Onetime,5250,Monthly,,,9036,Annually,38440,Annually,500,Onetime,111176,9206
"St. Thomas' School, Dwarka (An extension of St. Thomas' School, New Delhi)",110071,1354,9,9,,,200,Onetime,5580,Monthly,,,9036,Annually,38440,Annually,500,Onetime,115136,9536
"St. Thomas' School, Dwarka (An extension of St. Thomas' School, New Delhi)",110071,1354,10,10,,,200,Onetime,5580,Monthly,,,9036,Annually,38440,Annually,500,Onetime,115136,9536
"St. Thomas' School, Dwarka (An extension of St. Thomas' School, New Delhi)",110071,1354,11,14,,,200,Onetime,6020,Monthly,,,9036,Annually,38440,Annually,500,Onetime,120416,9976
"St. Thomas' School, Dwarka (An extension of St. Thomas' School, New Delhi)",110071,1354,12,15,,,200,Onetime,6020,Monthly,,,9036,Annually,38440,Annually,500,Onetime,120416,9976
Vagishwari World School,110059,1625,Pre Nursery,11,,,325,Onetime,2000,Monthly,,,1800,Annually,8150,Annually,,,34275,2829
Vagishwari World School,110059,1625,Nursery,12,,,325,Onetime,2000,Monthly,,,1800,Annually,8150,Annually,,,34275,2829
Vagishwari World School,110059,1625,KG,13,,,325,Onetime,2000,Monthly,,,1800,Annually,8150,Annually,,,34275,2829
Vagishwari World School,110059,1625,1,1,,,325,Onetime,2200,Monthly,,,1800,Annually,8350,Annually,,,36875,3046
Vagishwari World School,110059,1625,2,2,,,325,Onetime,2350,Monthly,,,1800,Annually,8350,Annually,,,38675,3196
Vagishwari World School,110059,1625,3,3,,,325,Onetime,2500,Monthly,,,1800,Annually,8500,Annually,,,40625,3358
Vagishwari World School,110059,1625,4,4,,,325,Onetime,2650,Monthly,,,1800,Annually,8500,Annually,,,42425,3508
Vagishwari World School,110059,1625,5,5,,,325,Onetime,2700,Monthly,,,1800,Annually,8500,Annually,,,43025,3558
Vagishwari World School,110059,1625,6,6,,,325,Onetime,2850,Monthly,,,2000,Annually,9000,Annually,,,45525,3767
Vagishwari World School,110059,1625,7,7,,,325,Onetime,3000,Monthly,,,2000,Annually,9000,Annually,,,47325,3917
Bindu Batra's Mothers' Mount School,110026,1744,NA,,,,,,,,,,,,,,,,0,0
Shanti Gyan International Boarding School,110071,310,1,1,,,225,Onetime,3690,Monthly,,,6300,Annually,163680,Annually,70500,Onetime,284985,17855
Shanti Gyan International Boarding School,110071,310,2,2,,,225,Onetime,3690,Monthly,,,6300,Annually,163680,Annually,70500,Onetime,284985,17855
Shanti Gyan International Boarding School,110071,310,3,3,,,225,Onetime,3690,Monthly,,,6300,Annually,163680,Annually,70500,Onetime,284985,17855
Shanti Gyan International Boarding School,110071,310,4,4,,,225,Onetime,3690,Monthly,,,6300,Annually,163680,Annually,70500,Onetime,284985,17855
Shanti Gyan International Boarding School,110071,310,5,5,,,225,Onetime,3690,Monthly,,,6300,Annually,163680,Annually,70500,Onetime,284985,17855
Shanti Gyan International Boarding School,110071,310,6,6,,,225,Onetime,4060,Monthly,,,7080,Annually,176460,Annually,70500,Onetime,302985,19355
Shanti Gyan International Boarding School,110071,310,7,7,,,225,Onetime,4060,Monthly,,,7080,Annually,176460,Annually,70500,Onetime,302985,19355
Shanti Gyan International Boarding School,110071,310,8,8,,,225,Onetime,4060,Monthly,,,7080,Annually,176460,Annually,70500,Onetime,302985,19355
Shanti Gyan International Boarding School,110071,310,9,9,,,225,Onetime,4440,Monthly,,,7740,Annually,195240,Annually,70500,Onetime,326985,21355
Shanti Gyan International Boarding School,110071,310,10,10,,,225,Onetime,4440,Monthly,,,7740,Annually,195240,Annually,70500,Onetime,326985,21355
Shanti Gyan International Boarding School,110071,310,11th,14,Arts,3,225,Onetime,5020,Monthly,,,8580,Annually,199440,Annually,70500,Onetime,338985,22355
Shanti Gyan International Boarding School,110071,310,11th,14,Science,2,225,Onetime,5425,Monthly,,,8580,Annually,224580,Annually,70500,Onetime,368985,24855
Shanti Gyan International Boarding School,110071,310,11th,14,Commerce,1,225,Onetime,5020,Monthly,,,8580,Annually,199440,Annually,70500,Onetime,338985,22355
Shanti Gyan International Boarding School,110071,310,12th,15,Arts,3,225,Onetime,5020,Monthly,,,8580,Annually,199440,Annually,70500,Onetime,338985,22355
Shanti Gyan International Boarding School,110071,310,12th,15,Science,2,225,Onetime,5425,Monthly,,,8580,Annually,224580,Annually,70500,Onetime,368985,24855
Shanti Gyan International Boarding School,110071,310,12th,15,Commerce,1,225,Onetime,5020,Monthly,,,8580,Annually,199440,Annually,70500,Onetime,338985,22355
"Mother's Mount, Paschim Vihar",110063,267,Pre Nursery,11,,,18025,Onetime,3200,Monthly,,,,,6000,Annually,,,62425,3700
"Mother's Mount, Paschim Vihar",110063,267,Nursery ,12,,,18025,Onetime,3200,Monthly,,,,,6000,Annually,,,62425,3700
"Mother's Mount, Paschim Vihar",110063,267,LKG,17,,,18025,Onetime,3200,Monthly,,,,,6000,Annually,,,62425,3700
"Mother's Mount, Paschim Vihar",110063,267,UKG,16,,,18025,Onetime,3200,Monthly,,,,,6000,Annually,,,62425,3700
Tagore Sr Sec School,110064,281,Nursery,12,,,225,Onetime,1895,Monthly,,,2800,Annually,4300,Annually,500,Onetime,30565,2487
Tagore Sr Sec School,110064,281,KG,13,,,225,Onetime,1895,Monthly,,,2000,Annually,3800,Annually,500,Onetime,29265,2378
Tagore Sr Sec School,110064,281,1,1,,,225,Onetime,1665,Monthly,,,2200,Annually,4000,Annually,500,Onetime,26905,2182
Tagore Sr Sec School,110064,281,2,2,,,225,Onetime,1665,Monthly,,,2200,Annually,4000,Annually,500,Onetime,26905,2182
Tagore Sr Sec School,110064,281,3,3,,,225,Onetime,1665,Monthly,,,2200,Annually,4000,Annually,500,Onetime,26905,2182
Tagore Sr Sec School,110064,281,4,4,,,225,Onetime,1665,Monthly,,,2200,Annually,4000,Annually,500,Onetime,26905,2182
Tagore Sr Sec School,110064,281,5,5,,,225,Onetime,1665,Monthly,,,2200,Annually,4000,Annually,500,Onetime,26905,2182
Tagore Sr Sec School,110064,281,6,6,,,225,Onetime,1745,Monthly,,,2600,Annually,4200,Annually,500,Onetime,28465,2312
Tagore Sr Sec School,110064,281,7,7,,,225,Onetime,1745,Monthly,,,2600,Annually,4200,Annually,500,Onetime,28465,2312
Tagore Sr Sec School,110064,281,8,8,,,225,Onetime,1745,Monthly,,,2600,Annually,4200,Annually,500,Onetime,28465,2312
Tagore Sr Sec School,110064,281,9,9,,,225,Onetime,2430,Monthly,,,3500,Annually,4800,Annually,500,Onetime,38185,3122
Tagore Sr Sec School,110064,281,10,10,,,225,Onetime,2430,Monthly,,,3500,Annually,4800,Annually,500,Onetime,38185,3122
Tagore Sr Sec School,110064,281,11th,14,Arts,3,225,Onetime,2805,Monthly,,,3500,Annually,4800,Annually,500,Onetime,42685,3497
Tagore Sr Sec School,110064,281,11th,14,Commerce,1,225,Onetime,2805,Monthly,,,3500,Annually,4800,Annually,500,Onetime,42685,3497
Tagore Sr Sec School,110064,281,11th,14,Science,2,225,Onetime,3035,Monthly,,,3500,Annually,4800,Annually,500,Onetime,45445,3727
Tagore Sr Sec School,110064,281,12th,15,Arts,3,225,Onetime,2805,Monthly,,,3500,Annually,4800,Annually,500,Onetime,42685,3497
Tagore Sr Sec School,110064,281,12th,15,Commerce,1,225,Onetime,2805,Monthly,,,3500,Annually,4800,Annually,500,Onetime,42685,3497
Tagore Sr Sec School,110064,281,12th,15,Science,2,225,Onetime,3035,Monthly,,,3500,Annually,4800,Annually,500,Onetime,45445,3727
"Kamal Public Sr Sec School, Vikaspuri",110018,759,NA,,,,,,,,,,,,,,,,0,0
St Peters Convent,110018,260,1,1,,,200,Onetime,2310,Monthly,,,4164,Annually,3140,Annually,,,35224,2919
St Peters Convent,110018,260,2,2,,,200,Onetime,2310,Monthly,,,4164,Annually,3140,Annually,,,35224,2919
St Peters Convent,110018,260,3,3,,,200,Onetime,2310,Monthly,,,4164,Annually,3140,Annually,,,35224,2919
St Peters Convent,110018,260,4,4,,,200,Onetime,2310,Monthly,,,4164,Annually,3140,Annually,,,35224,2919
St Peters Convent,110018,260,5,5,,,200,Onetime,2310,Monthly,,,4164,Annually,3140,Annually,,,35224,2919
St Peters Convent,110018,260,6,6,,,200,Onetime,2505,Monthly,,,4512,Annually,3343,Annually,,,38115,3160
St Peters Convent,110018,260,7,7,,,200,Onetime,2505,Monthly,,,4512,Annually,3343,Annually,,,38115,3160
St Peters Convent,110018,260,8,8,,,200,Onetime,2505,Monthly,,,4512,Annually,3343,Annually,,,38115,3160
St Peters Convent,110018,260,9,9,,,200,Onetime,2782,Monthly,,,5004,Annually,3467,Annually,,,42055,3488
St Peters Convent,110018,260,10,10,,,200,Onetime,2782,Monthly,,,5004,Annually,3467,Annually,,,42055,3488
St Marys Senior Secondary School,110087,279,1,1,,,200,Onetime,3800,Monthly,,,5520,Annually,3800,Annually,,,55120,4577
St Marys Senior Secondary School,110087,279,2,2,,,200,Onetime,3800,Monthly,,,5520,Annually,3800,Annually,,,55120,4577
St Marys Senior Secondary School,110087,279,3,3,,,200,Onetime,3800,Monthly,,,5520,Annually,3800,Annually,,,55120,4577
St Marys Senior Secondary School,110087,279,4,4,,,200,Onetime,3800,Monthly,,,5520,Annually,3800,Annually,,,55120,4577
St Marys Senior Secondary School,110087,279,5,5,,,200,Onetime,3800,Monthly,,,5520,Annually,3800,Annually,,,55120,4577
St Marys Senior Secondary School,110087,279,6,6,,,200,Onetime,3435,Monthly,,,5520,Annually,3800,Annually,,,50740,4212
St Marys Senior Secondary School,110087,279,7,7,,,200,Onetime,3435,Monthly,,,5520,Annually,3800,Annually,,,50740,4212
St Marys Senior Secondary School,110087,279,8,8,,,200,Onetime,3435,Monthly,,,5520,Annually,3800,Annually,,,50740,4212
St Marys Senior Secondary School,110087,279,9,9,,,200,Onetime,3870,Monthly,,,5520,Annually,3800,Annually,,,55960,4647
St Marys Senior Secondary School,110087,279,10,10,,,200,Onetime,3870,Monthly,,,5520,Annually,3800,Annually,,,55960,4647
St Marys Senior Secondary School,110087,279,11,14,,,200,Onetime,4120,Monthly,,,5520,Annually,3800,Annually,,,58960,4897
St Marys Senior Secondary School,110087,279,12,15,,,200,Onetime,4120,Monthly,,,5520,Annually,3800,Annually,,,58960,4897
St Francis De Sales Senior Secondary School,110058,682,1,1,,,200,Onetime,,,13860,Quarterly,6880,Annually,9890,Annually,,,72410,6018
St Francis De Sales Senior Secondary School,110058,682,2,2,,,200,Onetime,,,13860,Quarterly,6880,Annually,9890,Annually,,,72410,6018
St Francis De Sales Senior Secondary School,110058,682,3,3,,,200,Onetime,,,13860,Quarterly,6880,Annually,9890,Annually,,,72410,6018
St Francis De Sales Senior Secondary School,110058,682,4,4,,,200,Onetime,,,14550,Quarterly,7230,Annually,9890,Annually,,,75520,6277
St Francis De Sales Senior Secondary School,110058,682,5,5,,,200,Onetime,,,14550,Quarterly,7230,Annually,9890,Annually,,,75520,6277
St Francis De Sales Senior Secondary School,110058,682,6,6,,,200,Onetime,,,15000,Quarterly,7470,Annually,9690,Annually,,,77360,6430
St Francis De Sales Senior Secondary School,110058,682,7,7,,,200,Onetime,,,15000,Quarterly,7470,Annually,9690,Annually,,,77360,6430
St Francis De Sales Senior Secondary School,110058,682,8,8,,,200,Onetime,,,15000,Quarterly,7470,Annually,9690,Annually,,,77360,6430
St Francis De Sales Senior Secondary School,110058,682,9,9,,,200,Onetime,,,15480,Quarterly,7680,Annually,11730,Annually,,,81530,6778
St Francis De Sales Senior Secondary School,110058,682,10,10,,,200,Onetime,,,15480,Quarterly,7680,Annually,11730,Annually,,,81530,6778
St Francis De Sales Senior Secondary School,110058,682,11th,14,Commerce,1,200,Onetime,,,16860,Quarterly,8370,Annually,11730,Annually,,,87740,7295
St Francis De Sales Senior Secondary School,110058,682,11th,14,Science,2,200,Onetime,,,19140,Quarterly,9480,Annually,11730,Annually,,,97970,8148
St Francis De Sales Senior Secondary School,110058,682,12th,15,Commerce,1,200,Onetime,,,16860,Quarterly,8370,Annually,11730,Annually,,,87740,7295
St Francis De Sales Senior Secondary School,110058,682,12th,15,Science,2,200,Onetime,,,19140,Quarterly,9480,Annually,11730,Annually,,,97970,8148
"Bal Bharati Public School, Dwarka",110078,1664,Nursery,12,,,225,Onetime,5315,Monthly,,,8700,Annually,14280,Annually,,,86985,7230
"Bal Bharati Public School, Dwarka",110078,1664,UKG,16,,,225,Onetime,4605,Monthly,,,8700,Annually,14280,Annually,,,78465,6520
"Bal Bharati Public School, Dwarka",110078,1664,1,1,,,225,Onetime,4605,Monthly,,,7500,Annually,14280,Annually,,,77265,6420
"Bal Bharati Public School, Dwarka",110078,1664,2,2,,,225,Onetime,4605,Monthly,,,7500,Annually,14280,Annually,,,77265,6420
"Bal Bharati Public School, Dwarka",110078,1664,3,3,,,225,Onetime,4605,Monthly,,,7500,Annually,14280,Annually,,,77265,6420
"Bal Bharati Public School, Dwarka",110078,1664,4,4,,,225,Onetime,4605,Monthly,,,7500,Annually,14280,Annually,,,77265,6420
"Bal Bharati Public School, Dwarka",110078,1664,5,5,,,225,Onetime,4605,Monthly,,,7500,Annually,14280,Annually,,,77265,6420
"Bal Bharati Public School, Dwarka",110078,1664,6,6,,,225,Onetime,5215,Monthly,,,8520,Annually,14280,Annually,,,85605,7115
"Bal Bharati Public School, Dwarka",110078,1664,7,7,,,225,Onetime,5215,Monthly,,,8520,Annually,14280,Annually,,,85605,7115
"Bal Bharati Public School, Dwarka",110078,1664,8,8,,,225,Onetime,5215,Monthly,,,8520,Annually,14280,Annually,,,85605,7115
"Bal Bharati Public School, Dwarka",110078,1664,9,9,,,225,Onetime,5440,Monthly,,,8880,Annually,14280,Annually,,,88665,7370
"Bal Bharati Public School, Dwarka",110078,1664,10,10,,,225,Onetime,5440,Monthly,,,8880,Annually,14280,Annually,,,88665,7370
"Bal Bharati Public School, Dwarka",110078,1664,11th,14,Arts,3,225,Onetime,5440,Monthly,,,8880,Annually,14280,Annually,,,88665,7370
"Bal Bharati Public School, Dwarka",110078,1664,11th,14,Commerce,1,225,Onetime,5440,Monthly,,,8880,Annually,14280,Annually,,,88665,7370
"Bal Bharati Public School, Dwarka",110078,1664,11th,14,Science,2,225,Onetime,5440,Monthly,,,8880,Annually,15720,Annually,,,90105,7490
"Bal Bharati Public School, Dwarka",110078,1664,12th,15,Arts,3,225,Onetime,5440,Monthly,,,8880,Annually,14280,Annually,,,88665,7370
"Bal Bharati Public School, Dwarka",110078,1664,12th,15,Commerce,1,225,Onetime,5440,Monthly,,,8880,Annually,14280,Annually,,,88665,7370
"Bal Bharati Public School, Dwarka",110078,1664,12th,15,Science,2,225,Onetime,5440,Monthly,,,8880,Annually,15720,Annually,,,90105,7490
"St Marks Senior Secondary Public School, Janakpuri",110058,687,1,1,,,225,Onetime,4500,Monthly,,,8100,Annually,8160,Annually,,,70485,5855
"St Marks Senior Secondary Public School, Janakpuri",110058,687,2,2,,,225,Onetime,4500,Monthly,,,8100,Annually,8160,Annually,,,70485,5855
"St Marks Senior Secondary Public School, Janakpuri",110058,687,3,3,,,225,Onetime,4500,Monthly,,,8100,Annually,8160,Annually,,,70485,5855
"St Marks Senior Secondary Public School, Janakpuri",110058,687,4,4,,,225,Onetime,4500,Monthly,,,8100,Annually,8160,Annually,,,70485,5855
"St Marks Senior Secondary Public School, Janakpuri",110058,687,5,5,,,225,Onetime,4500,Monthly,,,8100,Annually,8160,Annually,,,70485,5855
"St Marks Senior Secondary Public School, Janakpuri",110058,687,6,6,,,225,Onetime,3500,Monthly,,,6300,Annually,6660,Annually,,,55185,4580
"St Marks Senior Secondary Public School, Janakpuri",110058,687,7,7,,,225,Onetime,3500,Monthly,,,6300,Annually,6660,Annually,,,55185,4580
"St Marks Senior Secondary Public School, Janakpuri",110058,687,8,8,,,225,Onetime,3500,Monthly,,,6300,Annually,6660,Annually,,,55185,4580
"St Marks Senior Secondary Public School, Janakpuri",110058,687,9,9,,,225,Onetime,3780,Monthly,,,6800,Annually,6660,Annually,,,59045,4902
"St Marks Senior Secondary Public School, Janakpuri",110058,687,10,10,,,225,Onetime,3780,Monthly,,,6800,Annually,6660,Annually,,,59045,4902
"St Marks Senior Secondary Public School, Janakpuri",110058,687,11,14,,,225,Onetime,3780,Monthly,,,6800,Annually,6660,Annually,,,59045,4902
"St Marks Senior Secondary Public School, Janakpuri",110058,687,12,15,,,225,Onetime,3780,Monthly,,,6800,Annually,6660,Annually,,,59045,4902
"K R Mangalam World School, Paschim Vihar",110063,681,NA,,,,,,,,,,,,,,,,0,0
Daisy Dales International,110018,294,Pre Nursery,11,,,6025,Onetime,5500,Monthly,,,,,35000,Annually,,,107025,8417
Daisy Dales International,110018,294,Nursery,12,,,6025,Onetime,5500,Monthly,,,,,35000,Annually,,,107025,8417
Daisy Dales International,110018,294,KG,13,,,6025,Onetime,5500,Monthly,,,,,35000,Annually,,,107025,8417
Daisy Dales International,110018,294,1,1,,,7025,Onetime,6800,Monthly,,,,,36000,Annually,,,124625,9800
Daisy Dales International,110018,294,2,2,,,7025,Onetime,6800,Monthly,,,,,36000,Annually,,,124625,9800
Daisy Dales International,110018,294,3,3,,,7025,Onetime,6800,Monthly,,,,,36000,Annually,,,124625,9800
Daisy Dales International,110018,294,4,4,,,7025,Onetime,6800,Monthly,,,,,36000,Annually,,,124625,9800
Daisy Dales International,110018,294,5,5,,,7025,Onetime,6800,Monthly,,,,,36000,Annually,,,124625,9800
Jhabban Lal DAV Public School,110063,259,Nursery,12,,,225,Onetime,3600,Monthly,,,6780,Annually,6200,Annually,,,56405,4682
Jhabban Lal DAV Public School,110063,259,KG,13,,,225,Onetime,3618,Monthly,,,6480,Annually,5700,Annually,,,55821,4633
Jhabban Lal DAV Public School,110063,259,1,1,,,225,Onetime,3618,Monthly,,,6480,Annually,5700,Annually,,,55821,4633
Jhabban Lal DAV Public School,110063,259,2,2,,,225,Onetime,3618,Monthly,,,6480,Annually,5700,Annually,,,55821,4633
Jhabban Lal DAV Public School,110063,259,3,3,,,225,Onetime,3618,Monthly,,,6480,Annually,5700,Annually,,,55821,4633
Jhabban Lal DAV Public School,110063,259,4,4,,,225,Onetime,3618,Monthly,,,6480,Annually,5700,Annually,,,55821,4633
Jhabban Lal DAV Public School,110063,259,5,5,,,225,Onetime,3618,Monthly,,,6480,Annually,5700,Annually,,,55821,4633
Jhabban Lal DAV Public School,110063,259,6,6,,,225,Onetime,3700,Monthly,,,6660,Annually,5700,Annually,,,56985,4730
Jhabban Lal DAV Public School,110063,259,7,7,,,225,Onetime,3700,Monthly,,,6660,Annually,5700,Annually,,,56985,4730
Jhabban Lal DAV Public School,110063,259,8,8,,,225,Onetime,3700,Monthly,,,6660,Annually,5700,Annually,,,56985,4730
Jhabban Lal DAV Public School,110063,259,9,9,,,225,Onetime,4073,Monthly,,,7320,Annually,5700,Annually,,,62121,5158
Jhabban Lal DAV Public School,110063,259,10,10,,,225,Onetime,4073,Monthly,,,7320,Annually,5700,Annually,,,62121,5158
Jhabban Lal DAV Public School,110063,259,11,14,,,225,Onetime,4370,Monthly,,,7860,Annually,5700,Annually,,,66225,5500
Jhabban Lal DAV Public School,110063,259,12,15,,,225,Onetime,4370,Monthly,,,7860,Annually,5700,Annually,,,66225,5500
"DAV Public School, Paschim Vihar",110063,696,1,1,,,225,Onetime,3000,Monthly,,,2000,Annually,,,,,38225,3167
"DAV Public School, Paschim Vihar",110063,696,2,2,,,225,Onetime,3000,Monthly,,,2000,Annually,,,,,38225,3167
"DAV Public School, Paschim Vihar",110063,696,3,3,,,225,Onetime,3000,Monthly,,,2000,Annually,,,,,38225,3167
"DAV Public School, Paschim Vihar",110063,696,4,4,,,225,Onetime,3000,Monthly,,,2000,Annually,,,,,38225,3167
"DAV Public School, Paschim Vihar",110063,696,5,5,,,225,Onetime,3000,Monthly,,,2000,Annually,,,,,38225,3167
"DAV Public School, Paschim Vihar",110063,696,6,6,,,225,Onetime,2800,Monthly,,,2000,Annually,,,,,35825,2967
