School Name,Pincode,SchoolID,Class,Class ID,Stream,Stream ID,Admission Fee,Tenure Admission Fee,Tuition Fees (M),Tenure Tuition Fees (M),Tuition Fees (Q),Tenure Tuition Fees (Q),Development Fees,Tenure Development Fees,Other Fees,Tenure Other Fees,Miscellaneous Charges,Tenure Miscellaneous Charges,Total,Monthly
Bhai Joga Singh Public School,110005,677,7,7,,,225,Onetime,2200,Monthly,,,3960,Annually,17164,Annually,,,47749,3960
Bhai Joga Singh Public School,110005,677,8,8,,,225,Onetime,2200,Monthly,,,3960,Annually,17164,Annually,,,47749,3960
Bhai Joga Singh Public School,110005,677,9,9,,,225,Onetime,2300,Monthly,,,4140,Annually,24244,Annually,,,56209,4665
Bhai Joga Singh Public School,110005,677,10,10,,,225,Onetime,2300,Monthly,,,4140,Annually,24244,Annually,,,56209,4665
Bhai Joga Singh Public School,110005,677,11th,14,Science ,2,225,Onetime,2645,Monthly,,,4760,Annually,27244,Annually,,,63969,5312
Bhai Joga Singh Public School,110005,677,11th,14,Commerce,1,225,Onetime,2645,Monthly,,,4760,Annually,17644,Annually,,,54369,4512
Bhai Joga Singh Public School,110005,677,11th,14,Arts,3,225,Onetime,2645,Monthly,,,4760,Annually,17644,Annually,,,54369,4512
Bhai Joga Singh Public School,110005,677,12th,15,Science ,2,225,Onetime,2645,Monthly,,,4760,Annually,27244,Annually,,,63969,5312
Bhai Joga Singh Public School,110005,677,12th,15,Commerce,1,225,Onetime,2645,Monthly,,,4760,Annually,17644,Annually,,,54369,4512
Bhai Joga Singh Public School,110005,677,12th,15,Arts,3,225,Onetime,2645,Monthly,,,4760,Annually,17644,Annually,,,54369,4512
St. Columba's School,110001,1699,1,1,,,200,Onetime,4657,Monthly,,,1300,Annually,,,,,57384,4765
St. Columba's School,110001,1699,2,2,,,200,Onetime,4657,Monthly,,,1300,Annually,,,,,57384,4765
St. Columba's School,110001,1699,3,3,,,200,Onetime,4657,Monthly,,,1300,Annually,,,,,57384,4765
St. Columba's School,110001,1699,4,4,,,200,Onetime,4657,Monthly,,,1300,Annually,,,,,57384,4765
St. Columba's School,110001,1699,5,5,,,200,Onetime,4657,Monthly,,,1300,Annually,,,,,57384,4765
St. Columba's School,110001,1699,6,6,,,200,Onetime,4657,Monthly,,,1338,Annually,,,,,57422,4769
St. Columba's School,110001,1699,7,7,,,200,Onetime,4657,Monthly,,,1338,Annually,,,,,57422,4769
St. Columba's School,110001,1699,8,8,,,200,Onetime,4657,Monthly,,,1338,Annually,,,,,57422,4769
St. Columba's School,110001,1699,9,9,,,200,Onetime,4938,Monthly,,,1452,Annually,,,,,60908,5059
St. Columba's School,110001,1699,10,10,,,200,Onetime,4938,Monthly,,,1452,Annually,,,,,60908,5059
St. Columba's School,110001,1699,11,14,,,200,Onetime,4938,Monthly,,,1629,Annually,,,,,61085,5074
St. Columba's School,110001,1699,12,15,,,200,Onetime,4938,Monthly,,,1629,Annually,,,,,61085,5074
Shri Guru Ram Rai Saraswati Shishu Mandir,110055,679,NA,,,,, ,,,,,,,,,,,0,0
Sardar Patel Vidyalaya,110003,1649,Nursery,13,,,, ,,,23595,Quarterly,9000,Annually,35900,Annually,,,139280,11607
Sardar Patel Vidyalaya,110003,1649,1,1,,,, ,,,21270,Quarterly,8100,Annually,35900,Annually,,,129080,10757
Sardar Patel Vidyalaya,110003,1649,2,2,,,, ,,,21270,Quarterly,8100,Annually,28655,Annually,,,121835,10153
Sardar Patel Vidyalaya,110003,1649,3,3,,,, ,,,21270,Quarterly,8100,Annually,28655,Annually,,,121835,10153
Sardar Patel Vidyalaya,110003,1649,4,4,,,, ,,,21270,Quarterly,8100,Annually,28655,Annually,,,121835,10153
Sardar Patel Vidyalaya,110003,1649,5,5,,,, ,,,21270,Quarterly,8100,Annually,28655,Annually,,,121835,10153
Sardar Patel Vidyalaya,110003,1649,6,6,,,, ,,,21270,Quarterly,8100,Annually,28655,Annually,,,121835,10153
Sardar Patel Vidyalaya,110003,1649,7,7,,,, ,,,21270,Quarterly,8100,Annually,28655,Annually,,,121835,10153
Sardar Patel Vidyalaya,110003,1649,8,8,,,, ,,,21270,Quarterly,8100,Annually,28655,Annually,,,121835,10153
Sardar Patel Vidyalaya,110003,1649,9,9,,,, ,,,21270,Quarterly,8100,Annually,28655,Annually,,,121835,10153
Sardar Patel Vidyalaya,110003,1649,10,10,,,, ,,,21270,Quarterly,8100,Annually,28655,Annually,,,121835,10153
Sardar Patel Vidyalaya,110003,1649,11,14,,,, ,,,21270,Quarterly,8100,Annually,40655,Annually,,,133835,11153
Sardar Patel Vidyalaya,110003,1649,12,15,,,, ,,,21270,Quarterly,8100,Annually,40655,Annually,,,133835,11153
Modern Cambridge School,110005,1646,NA,,,,, ,,,,,,,,,,,0,0
The British School,110021,1640,Nursery,13,,,153000,Onetime,,,176500,Quarterly,,,5150,Annually,176500,Onetime,1040650,59263
The British School,110021,1640,UKG,13,,,153000,Onetime,,,155000,Quarterly,575000,Onetime,5150,Annually,155000,Onetime,1508150,100013
The British School,110021,1640,1,1,,,153000,Onetime,,,155000,Quarterly,575000,Onetime,5150,Annually,155000,Onetime,1508150,100013
The British School,110021,1640,2,2,,,153000,Onetime,,,155000,Quarterly,575000,Onetime,5150,Annually,155000,Onetime,1508150,100013
The British School,110021,1640,3,3,,,153000,Onetime,,,155000,Quarterly,575000,Onetime,5150,Annually,155000,Onetime,1508150,100013
The British School,110021,1640,4,4,,,153000,Onetime,,,155000,Quarterly,575000,Onetime,5150,Annually,155000,Onetime,1508150,100013
The British School,110021,1640,5,5,,,153000,Onetime,,,155000,Quarterly,575000,Onetime,5150,Annually,155000,Onetime,1508150,100013
The British School,110021,1640,6,6,,,153000,Onetime,,,207000,Quarterly,575000,Onetime,7150,Annually,207000,Onetime,1770150,117513
The British School,110021,1640,7,7,,,153000,Onetime,,,207000,Quarterly,575000,Onetime,7150,Annually,207000,Onetime,1770150,117513
The British School,110021,1640,8,8,,,153000,Onetime,,,207000,Quarterly,575000,Onetime,7150,Annually,207000,Onetime,1770150,117513
The British School,110021,1640,9,9,,,153000,Onetime,,,207000,Quarterly,575000,Onetime,8150,Annually,207000,Onetime,1771150,117596
The British School,110021,1640,10,10,,,153000,Onetime,,,207000,Quarterly,575000,Onetime,8150,Annually,207000,Onetime,1771150,117596
The British School,110021,1640,11,14,,,153000,Onetime,,,249000,Quarterly,143750,Onetime,8150,Annually,249000,Onetime,1549900,95658
The British School,110021,1640,12,15,,,153000,Onetime,,,249000,Quarterly,143750,Onetime,8150,Annually,249000,Onetime,1549900,95658
Mater Dei School,110001,1645,1,1,,,200,Onetime,4530,Monthly,,,8160,Annually,5285,Annually,,,68005,5650
Mater Dei School,110001,1645,2,2,,,200,Onetime,4530,Monthly,,,8160,Annually,5285,Annually,,,68005,5650
Mater Dei School,110001,1645,3,3,,,200,Onetime,4530,Monthly,,,8160,Annually,5285,Annually,,,68005,5650
Mater Dei School,110001,1645,4,4,,,200,Onetime,4530,Monthly,,,8160,Annually,5285,Annually,,,68005,5650
Mater Dei School,110001,1645,5,5,,,200,Onetime,4530,Monthly,,,8160,Annually,5285,Annually,,,68005,5650
Mater Dei School,110001,1645,6,6,,,200,Onetime,4940,Monthly,,,8880,Annually,5285,Annually,,,73645,6120
Mater Dei School,110001,1645,7,7,,,200,Onetime,4940,Monthly,,,8880,Annually,5285,Annually,,,73645,6120
Mater Dei School,110001,1645,8,8,,,200,Onetime,4940,Monthly,,,8880,Annually,5285,Annually,,,73645,6120
Mater Dei School,110001,1645,9,9,,,200,Onetime,4940,Monthly,,,8880,Annually,5285,Annually,,,73645,6120
Mater Dei School,110001,1645,10,10,,,200,Onetime,4940,Monthly,,,8880,Annually,5285,Annually,,,73645,6120
Mater Dei School,110001,1645,11,14,,,200,Onetime,5170,Monthly,,,9300,Annually,4085,Annually,,,75625,6285
Mater Dei School,110001,1645,12,15,,,200,Onetime,5170,Monthly,,,9300,Annually,4085,Annually,,,75625,6285
Navy Childrens School,110021,1647,NA,,,,, ,,,,,,,,,,,0,0
St. John School,110032,1638,1,1,,,225,Onetime,3224,Monthly,,,5832,Annually,6480,Annually,,,51225,4250
St. John School,110032,1638,2,2,,,225,Onetime,3224,Monthly,,,5832,Annually,6480,Annually,,,51225,4250
St. John School,110032,1638,3,3,,,225,Onetime,3224,Monthly,,,5832,Annually,6480,Annually,,,51225,4250
St. John School,110032,1638,4,4,,,225,Onetime,3224,Monthly,,,5832,Annually,6480,Annually,,,51225,4250
St. John School,110032,1638,5,5,,,225,Onetime,3224,Monthly,,,5832,Annually,6480,Annually,,,51225,4250
St. John School,110032,1638,6,6,,,225,Onetime,3600,Monthly,,,6480,Annually,6480,Annually,,,56385,4680
St. John School,110032,1638,7,7,,,225,Onetime,3600,Monthly,,,6480,Annually,6480,Annually,,,56385,4680
St. John School,110032,1638,8,8,,,225,Onetime,3600,Monthly,,,6480,Annually,6480,Annually,,,56385,4680
St. John School,110032,1638,9,9,,,225,Onetime,3897,Monthly,,,6996,Annually,7920,Annually,,,61905,5140
St. John School,110032,1638,10,10,,,225,Onetime,3897,Monthly,,,6996,Annually,7920,Annually,,,61905,5140
St. John School,110032,1638,11,14,,,225,Onetime,5183,Monthly,,,9324,Annually,15600,Annually,,,87345,7260
St. John School,110032,1638,12,15,,,225,Onetime,5183,Monthly,,,9324,Annually,15600,Annually,,,87345,7260
Salwan Boys Sr. Secondary School,110060,1648,NA,,,,, ,,,,,,,,,,,0,0
Lions Vidya Mandir Secondary School,110011,1644,NA,,,,, ,,,,,,,,,,,0,0
