School Name,Pincode,SchoolID,Class,Class ID,Stream,Stream ID,Admission Fee,Tenure Admission Fee,Tuition Fees (M),Tenure Tuition Fees (M),Tuition Fees (Q),Tenure Tuition Fees (Q),Development Fees,Tenure Development Fees,Other Fees,Tenure Other Fees,Miscellaneous Charges,Tenure Miscellaneous Charges,Total,Monthly
Oscar Public School,110084,517,10,10,,,200,Onetime,1620,Monthly,,,1550,Annually,3250,Annually,,,24440,2020
Oscar Public School,110084,517,11,14,,,200,Onetime,1940,Monthly,,,1550,Annually,3250,Annually,,,28280,2340
Oscar Public School,110084,517,12,15,,,200,Onetime,1940,Monthly,,,1550,Annually,3250,Annually,,,28280,2340
Little Star Convent School,110084,511,NA,,,,,,,,,,,,,,,,0,0
Swami Hariharanand Public School,110006,521,NA,,,,,,,,,,,,,,,,0,0
Baankura Public School,110084,502,Nursery,12,,,6000,Onetime,600,Monthly,,,,,,,,,13200,600
Bud's Paradise School,110084,509,1,1,,,200,Onetime,1400,Monthly,,,,,1850,Annually,,,18850,1554
Bud's Paradise School,110084,509,2,2,,,200,Onetime,1400,Monthly,,,,,1850,Annually,,,18850,1554
Bud's Paradise School,110084,509,3,3,,,200,Onetime,1400,Monthly,,,,,1850,Annually,,,18850,1554
Bud's Paradise School,110084,509,4,4,,,200,Onetime,1400,Monthly,,,,,1850,Annually,,,18850,1554
Bud's Paradise School,110084,509,5,5,,,200,Onetime,1400,Monthly,,,,,1850,Annually,,,18850,1554
Bud's Paradise School,110084,509,6,6,,,200,Onetime,1475,Monthly,,,,,1850,Annually,,,19750,1629
Bud's Paradise School,110084,509,7,7,,,200,Onetime,1475,Monthly,,,,,1850,Annually,,,19750,1629
Bud's Paradise School,110084,509,8,8,,,200,Onetime,1475,Monthly,,,,,1850,Annually,,,19750,1629
Bud's Paradise School,110084,509,9,9,,,200,Onetime,2200,Monthly,,,,,1850,Annually,,,28450,2354
Bud's Paradise School,110084,509,10,10,,,200,Onetime,2200,Monthly,,,,,1850,Annually,,,28450,2354
Anubhav Public School,110084,515,1,1,,,2625,Onetime,1160,Monthly,,,,,,,,,16545,1160
Anubhav Public School,110084,515,2,2,,,2625,Onetime,1160,Monthly,,,,,,,,,16545,1160
Anubhav Public School,110084,515,3,3,,,2625,Onetime,1160,Monthly,,,,,,,,,16545,1160
Anubhav Public School,110084,515,4,4,,,2625,Onetime,1160,Monthly,,,,,,,,,16545,1160
Anubhav Public School,110084,515,5,5,,,2625,Onetime,1160,Monthly,,,,,,,,,16545,1160
Anubhav Public School,110084,515,6,6,,,2625,Onetime,1300,Monthly,,,,,,,,,18225,1300
Anubhav Public School,110084,515,7,7,,,2625,Onetime,1300,Monthly,,,,,,,,,18225,1300
Anubhav Public School,110084,515,8,8,,,2625,Onetime,1300,Monthly,,,,,,,,,18225,1300
