School Name,Pincode,SchoolID,Class,Class ID,Stream,Stream ID,Admission Fee,Tenure Admission Fee,Tuition Fees (M),Tenure Tuition Fees (M),Tuition Fees (Q),Tenure Tuition Fees (Q),Development Fees,Tenure Development Fees,Other Fees,Tenure Other Fees,Miscellaneous Charges,Tenure Miscellaneous Charges,Total,Monthly
Vanasthali Public School,110096,1102,3,3,,,200,Onetime,2200,Monthly,,,3960,Annually,4835,Annually,,,35395,2933
Vanasthali Public School,110096,1102,4,4,,,200,Onetime,2200,Monthly,,,3960,Annually,4835,Annually,,,35395,2933
Vanasthali Public School,110096,1102,5,5,,,200,Onetime,2200,Monthly,,,3960,Annually,4835,Annually,,,35395,2933
Vanasthali Public School,110096,1102,6,6,,,200,Onetime,2045,Monthly,,,3660,Annually,4680,Annually,,,33080,2740
Vanasthali Public School,110096,1102,7,7,,,200,Onetime,2045,Monthly,,,3660,Annually,4680,Annually,,,33080,2740
Vanasthali Public School,110096,1102,8,8,,,200,Onetime,2045,Monthly,,,3660,Annually,4680,Annually,,,33080,2740
Vanasthali Public School,110096,1102,9,9,,,200,Onetime,2340,Monthly,,,4140,Annually,5050,Annually,,,37470,3106
Vanasthali Public School,110096,1102,10,10,,,200,Onetime,2340,Monthly,,,4140,Annually,5050,Annually,,,37470,3106
Vanasthali Public School,110096,1102,11,14,,,200,Onetime,3510,Monthly,,,6300,Annually,5605,Annually,,,54225,4502
Vanasthali Public School,110096,1102,12,15,,,200,Onetime,3510,Monthly,,,6300,Annually,5605,Annually,,,54225,4502
Smt. Swarn Lata Sethi DAV Public School,110051,1081,1,1,,,200,Onetime,2885,Monthly,,,5160,Annually,7716,Annually,,,47696,3958
Smt. Swarn Lata Sethi DAV Public School,110051,1081,2,2,,,200,Onetime,2885,Monthly,,,5160,Annually,7716,Annually,,,47696,3958
Smt. Swarn Lata Sethi DAV Public School,110051,1081,3,3,,,200,Onetime,2885,Monthly,,,5160,Annually,7716,Annually,,,47696,3958
Smt. Swarn Lata Sethi DAV Public School,110051,1081,4,4,,,200,Onetime,2885,Monthly,,,5160,Annually,7716,Annually,,,47696,3958
Smt. Swarn Lata Sethi DAV Public School,110051,1081,5,5,,,200,Onetime,2885,Monthly,,,5160,Annually,7716,Annually,,,47696,3958
Smt. Swarn Lata Sethi DAV Public School,110051,1081,6,6,,,200,Onetime,3105,Monthly,,,5160,Annually,7716,Annually,,,50336,4178
Smt. Swarn Lata Sethi DAV Public School,110051,1081,7,7,,,200,Onetime,3105,Monthly,,,5160,Annually,7716,Annually,,,50336,4178
Smt. Swarn Lata Sethi DAV Public School,110051,1081,8,8,,,200,Onetime,3105,Monthly,,,5160,Annually,7716,Annually,,,50336,4178
Smt. Swarn Lata Sethi DAV Public School,110051,1081,9,9,,,200,Onetime,3105,Monthly,,,5580,Annually,7716,Annually,,,50756,4213
Smt. Swarn Lata Sethi DAV Public School,110051,1081,10,10,,,200,Onetime,3105,Monthly,,,5580,Annually,7716,Annually,,,50756,4213
Smt. Swarn Lata Sethi DAV Public School,110051,1081,11,14,,,200,Onetime,3955,Monthly,,,7080,Annually,14616,Annually,,,69356,5763
Smt. Swarn Lata Sethi DAV Public School,110051,1081,12,15,,,200,Onetime,3955,Monthly,,,7080,Annually,14616,Annually,,,69356,5763
Bal Mandir Public School,110031,1118,6,6,,,200,Onetime,3600,Monthly,,,3600,Annually,5600,Annually,,,52600,4367
Bal Mandir Public School,110031,1118,7,7,,,200,Onetime,3600,Monthly,,,3600,Annually,5600,Annually,,,52600,4367
Bal Mandir Public School,110031,1118,8,8,,,200,Onetime,3600,Monthly,,,3600,Annually,5600,Annually,,,52600,4367
Bal Mandir Public School,110031,1118,9,9,,,200,Onetime,4120,Monthly,,,3600,Annually,5600,Annually,,,58840,4887
Bal Mandir Public School,110031,1118,10,10,,,200,Onetime,4120,Monthly,,,3600,Annually,5600,Annually,,,58840,4887
Dashmesh Public School,110096,1096,Nursery,12,,,200,Onetime,1980,Monthly,,,,,6960,Annually,,,30920,2560
Dashmesh Public School,110096,1096,UKG,16,,,200,Onetime,1320,Monthly,,,,,6960,Annually,,,23000,1900
Dashmesh Public School,110096,1096,1,1,,,200,Onetime,965,Monthly,,,,,6960,Annually,,,18740,1545
Dashmesh Public School,110096,1096,2,2,,,200,Onetime,965,Monthly,,,,,6960,Annually,,,18740,1545
Dashmesh Public School,110096,1096,3,3,,,200,Onetime,965,Monthly,,,,,6960,Annually,,,18740,1545
Dashmesh Public School,110096,1096,4,4,,,200,Onetime,965,Monthly,,,,,6960,Annually,,,18740,1545
Dashmesh Public School,110096,1096,5,5,,,200,Onetime,965,Monthly,,,,,6960,Annually,,,18740,1545
Dashmesh Public School,110096,1096,6,6,,,200,Onetime,1010,Monthly,,,,,7620,Annually,,,19940,1645
Dashmesh Public School,110096,1096,7,7,,,200,Onetime,1010,Monthly,,,,,7620,Annually,,,19940,1645
Dashmesh Public School,110096,1096,8,8,,,200,Onetime,1010,Monthly,,,,,7620,Annually,,,19940,1645
Dashmesh Public School,110096,1096,9,9,,,200,Onetime,1205,Monthly,,,,,8820,Annually,,,23480,1940
Dashmesh Public School,110096,1096,10,10,,,200,Onetime,1205,Monthly,,,,,8820,Annually,,,23480,1940
Dashmesh Public School,110096,1096,11,14,,,200,Onetime,1565,Monthly,,,,,10020,Annually,,,29000,2400
Dashmesh Public School,110096,1096,12,15,,,200,Onetime,1565,Monthly,,,,,10020,Annually,,,29000,2400
"Delhi Convent School, Pandav Nagar",110092,1114,1,1,,,250,Onetime,1800,Monthly,,,,,1500,Annually,,,23350,1925
"Delhi Convent School, Pandav Nagar",110092,1114,2,2,,,250,Onetime,1800,Monthly,,,,,1500,Annually,,,23350,1925
"Delhi Convent School, Pandav Nagar",110092,1114,3,3,,,250,Onetime,1800,Monthly,,,,,1500,Annually,,,23350,1925
"Delhi Convent School, Pandav Nagar",110092,1114,4,4,,,250,Onetime,1800,Monthly,,,,,1500,Annually,,,23350,1925
"Delhi Convent School, Pandav Nagar",110092,1114,5,5,,,250,Onetime,1800,Monthly,,,,,1500,Annually,,,23350,1925
"Delhi Convent School, Pandav Nagar",110092,1114,6,6,,,250,Onetime,1900,Monthly,,,,,1500,Annually,,,24550,2025
"Delhi Convent School, Pandav Nagar",110092,1114,7,7,,,250,Onetime,1900,Monthly,,,,,1500,Annually,,,24550,2025
"Delhi Convent School, Pandav Nagar",110092,1114,8,8,,,250,Onetime,1900,Monthly,,,,,1500,Annually,,,24550,2025
"Delhi Convent School, Pandav Nagar",110092,1114,9,9,,,250,Onetime,1900,Monthly,,,,,1700,Annually,,,24750,2042
"Delhi Convent School, Pandav Nagar",110092,1114,10,10,,,250,Onetime,1900,Monthly,,,,,1700,Annually,,,24750,2042
Nutan Vidya Mandir School,110092,1103,NA,,,,,,,,,,,,,,,,0,0
"Vivekanand Public School, Anand Vihar",110092,1082,Nursery,12,,,200,Onetime,,,9384,Quarterly,5004,Annually,10032,Annually,,,15236,4381
"Vivekanand Public School, Anand Vihar",110092,1082,UKG,16,,,200,Onetime,,,9384,Quarterly,5004,Annually,10032,Annually,,,15236,4381
"Vivekanand Public School, Anand Vihar",110092,1082,1,1,,,200,Onetime,,,8775,Quarterly,4680,Annually,9804,Annually,,,14684,4132
"Vivekanand Public School, Anand Vihar",110092,1082,2,2,,,200,Onetime,,,8775,Quarterly,4680,Annually,9804,Annually,,,14684,4132
"Vivekanand Public School, Anand Vihar",110092,1082,3,3,,,200,Onetime,,,8775,Quarterly,4680,Annually,9804,Annually,,,14684,4132
"Vivekanand Public School, Anand Vihar",110092,1082,4,4,,,200,Onetime,,,8775,Quarterly,4680,Annually,9804,Annually,,,14684,4132
"Vivekanand Public School, Anand Vihar",110092,1082,5,5,,,200,Onetime,,,8775,Quarterly,4680,Annually,9804,Annually,,,14684,4132
"Vivekanand Public School, Anand Vihar",110092,1082,6,6,,,200,Onetime,,,9258,Quarterly,4937,Annually,9804,Annually,,,14941,4314
"Vivekanand Public School, Anand Vihar",110092,1082,7,7,,,200,Onetime,,,9258,Quarterly,4937,Annually,9804,Annually,,,14941,4314
"Vivekanand Public School, Anand Vihar",110092,1082,8,8,,,200,Onetime,,,9258,Quarterly,4937,Annually,9804,Annually,,,14941,4314
"Vivekanand Public School, Anand Vihar",110092,1082,9,9,,,200,Onetime,,,9765,Quarterly,5207,Annually,9960,Annually,,,15367,4519
"Vivekanand Public School, Anand Vihar",110092,1082,10,10,,,200,Onetime,,,9765,Quarterly,5207,Annually,9960,Annually,,,15367,4519
"Vivekanand Public School, Anand Vihar",110092,1082,11th,14,Commerce,1,200,Onetime,,,11976,Quarterly,6386,Annually,10116,Annually,,,16702,5367
"Vivekanand Public School, Anand Vihar",110092,1082,11th,14,Arts,3,200,Onetime,,,11976,Quarterly,6386,Annually,10116,Annually,,,16702,5367
"Vivekanand Public School, Anand Vihar",110092,1082,11th,14,Science,2,200,Onetime,,,14013,Quarterly,6386,Annually,10116,Annually,,,16702,6046
"Vivekanand Public School, Anand Vihar",110092,1082,12th,15,Commerce,1,200,Onetime,,,11976,Quarterly,6386,Annually,10116,Annually,,,16702,5367
"Vivekanand Public School, Anand Vihar",110092,1082,12th,15,Arts,3,200,Onetime,,,11976,Quarterly,6386,Annually,10116,Annually,,,16702,5367
"Vivekanand Public School, Anand Vihar",110092,1082,12th,15,Science,2,200,Onetime,,,14013,Quarterly,6386,Annually,10116,Annually,,,16702,6046
"Aster Public School, Mayur Vihar",110091,1094,Pre Nursery,11,,,200,Onetime,,,8577,Quarterly,5140,Annually,23288,Annually,,,28628,5228
"Aster Public School, Mayur Vihar",110091,1094,LKG,17,,,200,Onetime,,,8577,Quarterly,5272,Annually,23288,Annually,,,28760,5239
"Aster Public School, Mayur Vihar",110091,1094,UKG,16,,,200,Onetime,,,8577,Quarterly,1318,Annually,23288,Annually,,,24806,4910
"Aster Public School, Mayur Vihar",110091,1094,1,1,,,200,Onetime,,,8973,Quarterly,5384,Annually,23288,Annually,,,28872,5380
"Aster Public School, Mayur Vihar",110091,1094,2,2,,,200,Onetime,,,8973,Quarterly,5384,Annually,23288,Annually,,,28872,5380
"Aster Public School, Mayur Vihar",110091,1094,3,3,,,200,Onetime,,,9253,Quarterly,5560,Annually,23288,Annually,,,29048,5488
"Aster Public School, Mayur Vihar",110091,1094,4,4,,,200,Onetime,,,9253,Quarterly,5560,Annually,23288,Annually,,,29048,5488
"Aster Public School, Mayur Vihar",110091,1094,5,5,,,200,Onetime,,,9253,Quarterly,5560,Annually,23288,Annually,,,29048,5488
"Aster Public School, Mayur Vihar",110091,1094,6,6,,,200,Onetime,,,9775,Quarterly,5868,Annually,23288,Annually,,,29356,5688
"Aster Public School, Mayur Vihar",110091,1094,7,7,,,200,Onetime,,,9775,Quarterly,5868,Annually,23288,Annually,,,29356,5688
"Aster Public School, Mayur Vihar",110091,1094,8,8,,,200,Onetime,,,,,,,,,,,200,0
Dream Weavers,110031,314,NA,,,,,,,,,,,,,,,,0,0
Florence Public School,110091,1112,1,1,,,200,Onetime,1400,Monthly,,,4500,Annually,4300,Annually,,,25800,2133
Florence Public School,110091,1112,2,2,,,200,Onetime,1400,Monthly,,,4500,Annually,4300,Annually,,,25800,2133
Florence Public School,110091,1112,3,3,,,200,Onetime,1400,Monthly,,,4500,Annually,4300,Annually,,,25800,2133
Florence Public School,110091,1112,4,4,,,200,Onetime,1400,Monthly,,,4500,Annually,4300,Annually,,,25800,2133
Florence Public School,110091,1112,5,5,,,200,Onetime,1400,Monthly,,,4500,Annually,4300,Annually,,,25800,2133
Florence Public School,110091,1112,6,6,,,200,Onetime,1700,Monthly,,,6500,Annually,5000,Annually,,,32100,2658
Florence Public School,110091,1112,7,7,,,200,Onetime,1700,Monthly,,,6500,Annually,5000,Annually,,,32100,2658
Florence Public School,110091,1112,8,8,,,200,Onetime,1700,Monthly,,,6500,Annually,5000,Annually,,,32100,2658
Florence Public School,110091,1112,9,9,,,200,Onetime,2100,Monthly,,,15000,Annually,5300,Annually,,,45700,3792
Florence Public School,110091,1112,10,10,,,200,Onetime,2100,Monthly,,,15000,Annually,5300,Annually,,,45700,3792
Geeta Bal Bharti Senior Secondary School,110031,1109,Nursery,12,,,225,Onetime,2600,Monthly,,,4800,Annually,11400,Annually,,,47625,3950
Geeta Bal Bharti Senior Secondary School,110031,1109,KG,13,,,225,Onetime,2600,Monthly,,,4800,Annually,11400,Annually,,,47625,3950
Geeta Bal Bharti Senior Secondary School,110031,1109,1,1,,,225,Onetime,2600,Monthly,,,4800,Annually,11400,Annually,,,47625,3950
Geeta Bal Bharti Senior Secondary School,110031,1109,2,2,,,225,Onetime,2600,Monthly,,,4800,Annually,11400,Annually,,,47625,3950
Geeta Bal Bharti Senior Secondary School,110031,1109,3,3,,,225,Onetime,2600,Monthly,,,4800,Annually,11400,Annually,,,47625,3950
Geeta Bal Bharti Senior Secondary School,110031,1109,4,4,,,225,Onetime,2600,Monthly,,,4800,Annually,11400,Annually,,,47625,3950
Geeta Bal Bharti Senior Secondary School,110031,1109,5,5,,,225,Onetime,2600,Monthly,,,4800,Annually,11400,Annually,,,47625,3950
Geeta Bal Bharti Senior Secondary School,110031,1109,6,6,,,225,Onetime,3500,Monthly,,,6000,Annually,12000,Annually,,,60225,5000
Geeta Bal Bharti Senior Secondary School,110031,1109,7,7,,,225,Onetime,3500,Monthly,,,6000,Annually,12000,Annually,,,60225,5000
Geeta Bal Bharti Senior Secondary School,110031,1109,8,8,,,225,Onetime,3500,Monthly,,,6000,Annually,12000,Annually,,,60225,5000
Geeta Bal Bharti Senior Secondary School,110031,1109,9,9,,,225,Onetime,3600,Monthly,,,6000,Annually,15000,Annually,,,64425,5350
Geeta Bal Bharti Senior Secondary School,110031,1109,10,10,,,225,Onetime,3600,Monthly,,,6000,Annually,15000,Annually,,,64425,5350
Geeta Bal Bharti Senior Secondary School,110031,1109,11th,14,Commerce,1,225,Onetime,3700,Monthly,,,6000,Annually,14400,Annually,,,65025,5400
Geeta Bal Bharti Senior Secondary School,110031,1109,11th,14,Science,2,225,Onetime,3700,Monthly,,,6000,Annually,19200,Annually,,,69825,5800
Geeta Bal Bharti Senior Secondary School,110031,1109,11th,14,Arts,3,225,Onetime,3700,Monthly,,,6000,Annually,19200,Annually,,,69825,5800
Geeta Bal Bharti Senior Secondary School,110031,1109,12th,15,Commerce,1,225,Onetime,3700,Monthly,,,6000,Annually,14400,Annually,,,65025,5400
Geeta Bal Bharti Senior Secondary School,110031,1109,12th,15,Science,2,225,Onetime,3700,Monthly,,,6000,Annually,19200,Annually,,,69825,5800
Geeta Bal Bharti Senior Secondary School,110031,1109,12th,15,Arts,3,225,Onetime,3700,Monthly,,,6000,Annually,19200,Annually,,,69825,5800
Saai Memorial Girls School,110031,1091,Nursery,12,,,19025,Onetime,3000,Monthly,,,5400,Annually,12800,Annually,,,73225,4517
Saai Memorial Girls School,110031,1091,KG,13,,,25,Onetime,2860,Monthly,,,5148,Annually,5430,Annually,,,44923,3742
Saai Memorial Girls School,110031,1091,1,1,,,25,Onetime,2860,Monthly,,,5148,Annually,5430,Annually,,,44923,3742
ASN International School,110091,1719,Nursery,12,,,200,Onetime,,,16770,Quarterly,10020,Annually,19892,Annually,,,30112,8083
ASN International School,110091,1719,UKG,16,,,200,Onetime,,,16770,Quarterly,10020,Annually,19892,Annually,,,30112,8083
ASN International School,110091,1719,1,1,,,200,Onetime,5345,Monthly,,,9612,Annually,6192,Annually,,,80144,6662
ASN International School,110091,1719,2,2,,,200,Onetime,5345,Monthly,,,9612,Annually,6192,Annually,,,80144,6662
ASN International School,110091,1719,3,3,,,200,Onetime,5345,Monthly,,,9612,Annually,6192,Annually,,,80144,6662
ASN International School,110091,1719,4,4,,,200,Onetime,5345,Monthly,,,9612,Annually,6192,Annually,,,80144,6662
ASN International School,110091,1719,5,5,,,200,Onetime,5345,Monthly,,,9612,Annually,6192,Annually,,,80144,6662
ASN International School,110091,1719,6,6,,,200,Onetime,4200,Monthly,,,7560,Annually,6192,Annually,,,64352,5346
ASN International School,110091,1719,7,7,,,200,Onetime,4200,Monthly,,,7560,Annually,6192,Annually,,,64352,5346
ASN International School,110091,1719,8,8,,,200,Onetime,4200,Monthly,,,7560,Annually,6192,Annually,,,64352,5346
ASN International School,110091,1719,9,9,,,200,Onetime,4560,Monthly,,,8208,Annually,6192,Annually,,,69320,5760
ASN International School,110091,1719,10,10,,,200,Onetime,4560,Monthly,,,8208,Annually,6192,Annually,,,69320,5760
ASN International School,110091,1719,11,14,,,200,Onetime,5880,Monthly,,,10584,Annually,6192,Annually,,,87536,7278
ASN International School,110091,1719,12,15,,,200,Onetime,5880,Monthly,,,10584,Annually,6192,Annually,,,87536,7278
"Happy English School, Geeta Colony",110031,1100,NA,,,,,,,,,,,,,,,,0,0
Spring Bales Public Senior Secondary School,110051,1099,1,1,,,,,1100,Monthly,,,,,500,Annually,,,13700,1142
Spring Bales Public Senior Secondary School,110051,1099,2,2,,,,,1100,Monthly,,,,,500,Annually,,,13700,1142
Spring Bales Public Senior Secondary School,110051,1099,3,3,,,,,1100,Monthly,,,,,500,Annually,,,13700,1142
Spring Bales Public Senior Secondary School,110051,1099,4,4,,,,,1100,Monthly,,,,,500,Annually,,,13700,1142
Spring Bales Public Senior Secondary School,110051,1099,5,5,,,,,1100,Monthly,,,,,500,Annually,,,13700,1142
Spring Bales Public Senior Secondary School,110051,1099,6,6,,,,,1350,Monthly,,,,,800,Annually,,,17000,1417
Spring Bales Public Senior Secondary School,110051,1099,7,7,,,,,1350,Monthly,,,,,800,Annually,,,17000,1417
Spring Bales Public Senior Secondary School,110051,1099,8,8,,,,,1350,Monthly,,,,,800,Annually,,,17000,1417
Spring Bales Public Senior Secondary School,110051,1099,9,9,,,,,2000,Monthly,,,,,1500,Annually,,,25500,2125
Spring Bales Public Senior Secondary School,110051,1099,10,10,,,,,2000,Monthly,,,,,1500,Annually,,,25500,2125
Spring Bales Public Senior Secondary School,110051,1099,11,14,,,,,3000,Monthly,,,,,2000,Annually,,,38000,3167
Spring Bales Public Senior Secondary School,110051,1099,12,15,,,,,3000,Monthly,,,,,2000,Annually,,,38000,3167
Jagdish Bal Mandir Public School,110092,1117,Nursery,12,,,225,Onetime,4000,Monthly,,,5400,Annually,7500,Annually,,,61125,5075
Jagdish Bal Mandir Public School,110092,1117,KG,13,,,225,Onetime,4000,Monthly,,,5400,Annually,7500,Annually,,,61125,5075
Jagdish Bal Mandir Public School,110092,1117,1,1,,,225,Onetime,4100,Monthly,,,5400,Annually,7500,Annually,,,62325,5175
Jagdish Bal Mandir Public School,110092,1117,2,2,,,225,Onetime,4100,Monthly,,,5400,Annually,7500,Annually,,,62325,5175
Jagdish Bal Mandir Public School,110092,1117,3,3,,,225,Onetime,4100,Monthly,,,5400,Annually,7500,Annually,,,62325,5175
Adarsh Vidya Bhawan,110092,1092,NA,,,,,,,,,,,,,,,,0,0
Keshav Vidya Mandir Model School,110092,1121,NA,,,,,,,,,,,,,,,,0,0
Mother Convent School,110092,1115,NA,,,,,,,,,,,,,,,,0,0
East Point School,110096,1101,1,1,,,200,Onetime,3565,Monthly,,,6417,Annually,7356,Annually,,,56753,4713
East Point School,110096,1101,2,2,,,200,Onetime,3565,Monthly,,,6417,Annually,7356,Annually,,,56753,4713
East Point School,110096,1101,3,3,,,200,Onetime,3565,Monthly,,,6417,Annually,7356,Annually,,,56753,4713
East Point School,110096,1101,4,4,,,200,Onetime,3565,Monthly,,,6417,Annually,7356,Annually,,,56753,4713
East Point School,110096,1101,5,5,,,200,Onetime,3565,Monthly,,,6417,Annually,7356,Annually,,,56753,4713
East Point School,110096,1101,6,6,,,200,Onetime,3520,Monthly,,,6336,Annually,6540,Annually,,,55316,4593
East Point School,110096,1101,7,7,,,200,Onetime,3520,Monthly,,,6336,Annually,6540,Annually,,,55316,4593
East Point School,110096,1101,8,8,,,200,Onetime,3520,Monthly,,,6336,Annually,6540,Annually,,,55316,4593
East Point School,110096,1101,9,9,,,200,Onetime,3780,Monthly,,,6804,Annually,6540,Annually,,,58904,4892
East Point School,110096,1101,10,10,,,200,Onetime,3780,Monthly,,,6804,Annually,6540,Annually,,,58904,4892
East Point School,110096,1101,11,14,,,200,Onetime,4335,Monthly,,,7803,Annually,7200,Annually,,,67223,5585
East Point School,110096,1101,12,15,,,200,Onetime,4335,Monthly,,,7803,Annually,7200,Annually,,,67223,5585
Vardhman Shiksha Niketan,110092,1119,1,1,,,200,Onetime,1370,Monthly,,,,,3000,Annually,,,19640,1620
Vardhman Shiksha Niketan,110092,1119,2,2,,,200,Onetime,1370,Monthly,,,,,3000,Annually,,,19640,1620
Vardhman Shiksha Niketan,110092,1119,3,3,,,200,Onetime,1370,Monthly,,,,,3000,Annually,,,19640,1620
Vardhman Shiksha Niketan,110092,1119,4,4,,,200,Onetime,1370,Monthly,,,,,3000,Annually,,,19640,1620
Vardhman Shiksha Niketan,110092,1119,5,5,,,200,Onetime,1370,Monthly,,,,,3000,Annually,,,19640,1620
Vardhman Shiksha Niketan,110092,1119,6,6,,,200,Onetime,1570,Monthly,,,,,3000,Annually,,,22040,1820
Vardhman Shiksha Niketan,110092,1119,7,7,,,200,Onetime,1570,Monthly,,,,,3000,Annually,,,22040,1820
Vardhman Shiksha Niketan,110092,1119,8,8,,,200,Onetime,1570,Monthly,,,,,3000,Annually,,,22040,1820
Vardhman Shiksha Niketan,110092,1119,9,9,,,200,Onetime,1750,Monthly,,,,,3000,Annually,,,24200,2000
Vardhman Shiksha Niketan,110092,1119,10,10,,,200,Onetime,1750,Monthly,,,,,3000,Annually,,,24200,2000
"Vivekanand School, Preet Vihar",110092,1718,1,1,,,225,Onetime,3048,Monthly,,,5486,Annually,11500,Annually,,,53787,4464
"Vivekanand School, Preet Vihar",110092,1718,2,2,,,225,Onetime,3048,Monthly,,,5486,Annually,11500,Annually,,,53787,4464
"Vivekanand School, Preet Vihar",110092,1718,3,3,,,225,Onetime,3048,Monthly,,,5486,Annually,11500,Annually,,,53787,4464
"Vivekanand School, Preet Vihar",110092,1718,4,4,,,225,Onetime,3048,Monthly,,,5486,Annually,11500,Annually,,,53787,4464
"Vivekanand School, Preet Vihar",110092,1718,5,5,,,225,Onetime,3048,Monthly,,,5486,Annually,11500,Annually,,,53787,4464
"Vivekanand School, Preet Vihar",110092,1718,6,6,,,225,Onetime,3342,Monthly,,,6016,Annually,13000,Annually,,,59345,4927
"Vivekanand School, Preet Vihar",110092,1718,7,7,,,225,Onetime,3342,Monthly,,,6016,Annually,13000,Annually,,,59345,4927
"Vivekanand School, Preet Vihar",110092,1718,8,8,,,225,Onetime,3342,Monthly,,,6016,Annually,13000,Annually,,,59345,4927
"Vivekanand School, Preet Vihar",110092,1718,9,9,,,225,Onetime,3741,Monthly,,,6734,Annually,13000,Annually,,,64851,5386
"Vivekanand School, Preet Vihar",110092,1718,10,10,,,225,Onetime,3741,Monthly,,,6734,Annually,13000,Annually,,,64851,5386
"Vivekanand School, Preet Vihar",110092,1718,11,14,,,225,Onetime,3908,Monthly,,,7034,Annually,14500,Annually,,,68655,5703
"Vivekanand School, Preet Vihar",110092,1718,12,15,,,225,Onetime,3908,Monthly,,,7034,Annually,14500,Annually,,,68655,5703
Central Public School,110092,1108,NA,,,,,,,,,,,,,,,,0,0
Adarsh Lakhpat Model Secondary School,110094,1120,1,1,,,200,Onetime,1515,Monthly,,,,,4000,Annually,,,22380,1848
Adarsh Lakhpat Model Secondary School,110094,1120,2,2,,,200,Onetime,1515,Monthly,,,,,4000,Annually,,,22380,1848
Adarsh Lakhpat Model Secondary School,110094,1120,3,3,,,200,Onetime,1515,Monthly,,,,,4000,Annually,,,22380,1848
Adarsh Lakhpat Model Secondary School,110094,1120,4,4,,,200,Onetime,1515,Monthly,,,,,4000,Annually,,,22380,1848
Adarsh Lakhpat Model Secondary School,110094,1120,5,5,,,200,Onetime,1515,Monthly,,,,,4000,Annually,,,22380,1848
Adarsh Lakhpat Model Secondary School,110094,1120,6,6,,,200,Onetime,1780,Monthly,,,,,4000,Annually,,,25560,2113
Adarsh Lakhpat Model Secondary School,110094,1120,7,7,,,200,Onetime,1780,Monthly,,,,,4000,Annually,,,25560,2113
Adarsh Lakhpat Model Secondary School,110094,1120,8,8,,,200,Onetime,1780,Monthly,,,,,4000,Annually,,,25560,2113
Adarsh Lakhpat Model Secondary School,110094,1120,9,9,,,200,Onetime,2665,Monthly,,,,,4500,Annually,,,36680,3040
Adarsh Lakhpat Model Secondary School,110094,1120,10,10,,,200,Onetime,2665,Monthly,,,,,4500,Annually,,,36680,3040
Cosmos Public School,110096,1111,1,1,,,200,Onetime,1210,Monthly,,,3300,Annually,,,,,18020,1485
Cosmos Public School,110096,1111,2,2,,,200,Onetime,1210,Monthly,,,3300,Annually,,,,,18020,1485
Cosmos Public School,110096,1111,3,3,,,200,Onetime,1210,Monthly,,,3300,Annually,,,,,18020,1485
Cosmos Public School,110096,1111,4,4,,,200,Onetime,1210,Monthly,,,3300,Annually,,,,,18020,1485
Cosmos Public School,110096,1111,5,5,,,200,Onetime,1210,Monthly,,,3300,Annually,,,,,18020,1485
Cosmos Public School,110096,1111,6,6,,,200,Onetime,1265,Monthly,,,3300,Annually,,,,,18680,1540
Cosmos Public School,110096,1111,7,7,,,200,Onetime,1265,Monthly,,,3300,Annually,,,,,18680,1540
Cosmos Public School,110096,1111,8,8,,,200,Onetime,1265,Monthly,,,3300,Annually,,,,,18680,1540
Cosmos Public School,110096,1111,9,9,,,200,Onetime,1870,Monthly,,,3300,Annually,,,,,25940,2145
Cosmos Public School,110096,1111,10,10,,,200,Onetime,1870,Monthly,,,3300,Annually,,,,,25940,2145
Cosmos Public School,110096,1111,11,14,,,200,Onetime,2200,Monthly,,,3300,Annually,,,,,29900,2475
Cosmos Public School,110096,1111,12,15,,,200,Onetime,2200,Monthly,,,3300,Annually,,,,,29900,2475
Bal Bhavan Public School,110091,1691,Nursery,12,,,225,Onetime,4100,Monthly,,,7380,Annually,41680,Annually,,,98485,8188
Bal Bhavan Public School,110091,1691,KG,13,,,225,Onetime,4100,Monthly,,,7380,Annually,16680,Annually,,,73485,6105
Bal Bhavan Public School,110091,1691,1,1,,,225,Onetime,4100,Monthly,,,7380,Annually,16680,Annually,,,73485,6105
Bal Bhavan Public School,110091,1691,2,2,,,225,Onetime,4100,Monthly,,,7380,Annually,16680,Annually,,,73485,6105
Bal Bhavan Public School,110091,1691,3,3,,,225,Onetime,4100,Monthly,,,7380,Annually,16680,Annually,,,73485,6105
Bal Bhavan Public School,110091,1691,4,4,,,225,Onetime,4100,Monthly,,,7380,Annually,16680,Annually,,,73485,6105
Bal Bhavan Public School,110091,1691,5,5,,,225,Onetime,4100,Monthly,,,7380,Annually,16680,Annually,,,73485,6105
Bal Bhavan Public School,110091,1691,6,6,,,225,Onetime,3215,Monthly,,,5760,Annually,14760,Annually,,,59325,4925
Bal Bhavan Public School,110091,1691,7,7,,,225,Onetime,3215,Monthly,,,5760,Annually,14760,Annually,,,59325,4925
Bal Bhavan Public School,110091,1691,8,8,,,225,Onetime,3215,Monthly,,,5760,Annually,14760,Annually,,,59325,4925
Bal Bhavan Public School,110091,1691,9,9,,,225,Onetime,3475,Monthly,,,6240,Annually,14760,Annually,,,62925,5225
Bal Bhavan Public School,110091,1691,10,10,,,225,Onetime,3475,Monthly,,,6240,Annually,14760,Annually,,,62925,5225
Bal Bhavan Public School,110091,1691,11,14,,,225,Onetime,3475,Monthly,,,6240,Annually,14760,Annually,,,62925,5225
Bal Bhavan Public School,110091,1691,12,15,,,225,Onetime,3475,Monthly,,,6240,Annually,14760,Annually,,,62925,5225
