School_id,School_name,Country_id,Country_name,State_id,State_name,City_id,City_name,District_id,District_name,District_region_id,_District_region_name,Area_id,Area_name,Pincode
907,C.S.H.P Public School,1,India,2,Uttar Pradesh,8,Ghaziabad,13,Ghaziabad,,Pratap Vihar,,,201009
906,"Delhi World Public School, Pilkhuwa",1,India,2,Uttar Pradesh,8,Ghaziabad,13,Ghaziabad,,Pilkhuwa,,,245304
905,Bal Jyoti Public School,1,India,2,Uttar Pradesh,8,Ghaziabad,13,Ghaziabad,,Lal Kuan,,,201002
904,Bhagirath Public School,1,India,2,Uttar Pradesh,8,Ghaziabad,13,Ghaziabad,,Sanjay nagar,,,201001
903,M.P.S. Public School,1,India,2,Uttar Pradesh,8,Ghaziabad,13,Ghaziabad,,Sanjay nagar,,,201001
902,D.A.V. Centenary Public School,1,India,2,Uttar Pradesh,8,Ghaziabad,13,Ghaziabad,1634,Chander nagar,,,201011
901,Shaheed Memorial Public School,1,India,2,Uttar Pradesh,8,Ghaziabad,13,Ghaziabad,,Sihani Road,,,201003
900,Green Field Public School,1,India,2,Uttar Pradesh,8,Ghaziabad,13,Ghaziabad,,Sanjay nagar,,,201102
899,"Narayana e-Techno School, Morta",1,India,2,Uttar Pradesh,8,Ghaziabad,13,Ghaziabad,1730,Morta,,,201001
898,PC Senior Secondary School,1,India,2,Uttar Pradesh,8,Ghaziabad,13,Ghaziabad,1671,Govindpuram,,,201001
897,Greenfield Public Junior High School,1,India,2,Uttar Pradesh,8,Ghaziabad,13,Ghaziabad,,Shalimar Garden,,,201005
896,Deep Memorial Public School,1,India,2,Uttar Pradesh,8,Ghaziabad,13,Ghaziabad,,Anand Vihar,,,201011
895,Zennext Public School,1,India,2,Uttar Pradesh,8,Ghaziabad,13,Ghaziabad,,Nanu,,,201102
894,Police Modern School,1,India,2,Uttar Pradesh,8,Ghaziabad,13,Ghaziabad,1792,Shastri nagar,,,201002
893,Sanskar World School,1,India,2,Uttar Pradesh,8,Ghaziabad,13,Ghaziabad,1725,Meerut Road,,,201003
892,Holy Trinity Church School,1,India,2,Uttar Pradesh,8,Ghaziabad,13,Ghaziabad,,Madhopura,,,201009
891,Children's Academy,1,India,2,Uttar Pradesh,8,Ghaziabad,13,Ghaziabad,,Vijay nagar,,,201009
890,Dehradun Public School,1,India,2,Uttar Pradesh,8,Ghaziabad,13,Ghaziabad,,Sanjay nagar,,,201002
889,Gurukul The School,1,India,2,Uttar Pradesh,8,Ghaziabad,13,Ghaziabad,,NH 24 Highway Delhi Road,,,201302
888,Lal Bahadur Shastri Sainik School,1,India,2,Uttar Pradesh,8,Ghaziabad,13,Ghaziabad,1705,Kavi nagar,,,201001
887,"St. Antony's School, Khora Colony",1,India,2,Uttar Pradesh,8,Ghaziabad,13,Ghaziabad,,Khora Colony,,,201309
886,Radha Krishna Public School,1,India,2,Uttar Pradesh,8,Ghaziabad,13,Ghaziabad,,Lal Kuan,,,201001
885,"Parevartan School, Ghaziabad",1,India,2,Uttar Pradesh,8,Ghaziabad,13,Ghaziabad,,Raj nagar,,,201003
884,K.D.B. Public School,1,India,2,Uttar Pradesh,8,Ghaziabad,13,Ghaziabad,,Old Kavi nagar,,,201002
883,Nav Jeewan Model Senior Secondary School,1,India,2,Uttar Pradesh,8,Ghaziabad,13,Ghaziabad,,Ankur Vihar,,,201102
882,Ch.Chhabil Dass Public School,1,India,2,Uttar Pradesh,8,Ghaziabad,13,Ghaziabad,,Patel nagar 2,,,201001
881,Shambhu Dayal Global School,1,India,2,Uttar Pradesh,8,Ghaziabad,13,Ghaziabad,,Dayanand nagar,,,201001
880,Indirapuram Public School,1,India,2,Uttar Pradesh,8,Ghaziabad,13,Ghaziabad,,Pratap Vihar,,,201009
879,Milton Academy,1,India,2,Uttar Pradesh,8,Ghaziabad,13,Ghaziabad,1728,Mohan nagar (Ghaziabad),,,201004
878,Durgawati Hemraj Tah Saraswati Vidya Mandir,1,India,2,Uttar Pradesh,8,Ghaziabad,13,Ghaziabad,1744,Nehru nagar,,,201001
877,Shree Thakurdwara Balika Vidyalaya,1,India,2,Uttar Pradesh,8,Ghaziabad,13,Ghaziabad,,G.T.Road,,,201001
876,Hi-Tech World School,1,India,2,Uttar Pradesh,8,Ghaziabad,13,Ghaziabad,,Wave City,,,201015
875,Ghaziabad Public School,1,India,2,Uttar Pradesh,8,Ghaziabad,13,Ghaziabad,1744,Nehru nagar,,,201001
874,J L Nehru Girls Public School,1,India,2,Uttar Pradesh,8,Ghaziabad,13,Ghaziabad,1792,Shastri Nagar,,,201002
873,Silver Shine School,1,India,2,Uttar Pradesh,8,Ghaziabad,13,Ghaziabad,1792,Shastri Nagar,,,201002
872,JKG International School,1,India,2,Uttar Pradesh,8,Ghaziabad,13,Ghaziabad,,Vijay nagar,,,201009
870,Air Force School Hindan,1,India,2,Uttar Pradesh,8,Ghaziabad,13,Ghaziabad,1728,Mohan nagar (Ghaziabad),,,201004
869,Delhi Mar Thoma Public School,1,India,2,Uttar Pradesh,8,Ghaziabad,13,Ghaziabad,1671,Govindpuram,,,201013
868,New Era School,1,India,2,Uttar Pradesh,8,Ghaziabad,13,Ghaziabad,,Pandav nagar,,,201001
867,Fatima Convent Senior Secondary School,1,India,2,Uttar Pradesh,8,Ghaziabad,13,Ghaziabad,,Mariam nagar,,,201003
866,Vivekanand Shishu Mandir,1,India,2,Uttar Pradesh,8,Ghaziabad,13,Ghaziabad,,New Kavi nagar,,,201001
865,St. Paul's Academy,1,India,2,Uttar Pradesh,8,Ghaziabad,13,Ghaziabad,,Raj nagar,,,201001
864,"St. Mary's Convent School, Shastri Nagar",1,India,2,Uttar Pradesh,8,Ghaziabad,13,Ghaziabad,1792,Shastri Nagar,,,201015
863,Schiller Institute Senior Secondary School,1,India,2,Uttar Pradesh,8,Ghaziabad,13,Ghaziabad,,Raj nagar,,,201001
862,"St. Xavier's High School, Ghaziabad",1,India,2,Uttar Pradesh,8,Ghaziabad,13,Ghaziabad,1790,Shahpur Bamheta,,,201001
861,St. Joseph's Academy,1,India,2,Uttar Pradesh,8,Ghaziabad,13,Ghaziabad,,Mariam nagar,,,201003
860,Silver Line Prestige School,1,India,2,Uttar Pradesh,8,Ghaziabad,13,Ghaziabad,1744,Nehru nagar,,,201001
859,Ingraham English Medium School,1,India,2,Uttar Pradesh,8,Ghaziabad,13,Ghaziabad,,Daulatpura,,,201009
858,"Bal Bharati Public School, Indraprasth Yojna",1,India,2,Uttar Pradesh,8,Ghaziabad,13,Ghaziabad,,Indraprasth Yojna,,,201003
857,"Delhi Public School, Morta",1,India,2,Uttar Pradesh,8,Ghaziabad,13,Ghaziabad,1730,Morta,,,201001
856,Uttam School For Girls,1,India,2,Uttar Pradesh,8,Ghaziabad,13,Ghaziabad,1792,Shastri nagar,,,201015
855,"Mount Litera Zee School, Mohan Nagar",1,India,2,Uttar Pradesh,8,Ghaziabad,13,Ghaziabad,1728,Mohan Nagar (Ghaziabad),,,201007
357,Arwachin Public School Vasundhara,1,India,2,Uttar Pradesh,8,Ghaziabad,13,Ghaziabad,,Vasundhara,,,201012
319,NIMT School,1,India,2,Uttar Pradesh,8,Ghaziabad,13,Ghaziabad,1792,Shastri Nagar,,,201015
312,"Arwachin Public School, Vasundhara",1,India,2,Uttar Pradesh,8,Ghaziabad,13,Ghaziabad,,Vasundhara,,,201012
309,J.P. Public Jr. High School,1,India,2,Uttar Pradesh,8,Ghaziabad,13,Ghaziabad,1716,Loni,,,201102
295,"Vishwa Bharti Public School, Patparganj",1,India,2,Uttar Pradesh,8,Ghaziabad,13,Ghaziabad,,Patparganj,,,201001
288,Dolphin Public School,1,India,2,Uttar Pradesh,8,Ghaziabad,13,Ghaziabad,,Lal Kuan,,,201001
265,"Kaushalya World School, Dadri",1,India,2,Uttar Pradesh,8,Ghaziabad,13,Ghaziabad,1642,Dadri,,,203207
1832,GANGA INTERNATIONAL SCHOOL KABLANA,1,India,3,Haryana,11,Jhajjar,16,Jhajjar,3125,Kablana,,,124104
1789,Modern Public School Bhiwadi Adharshila,1,India,5,Rajasthan,,Alwar,,Alwar,2655,Bhiwadi,,,301019
